prompt_id,p_tokens,model_id,gpu_id,running_req_count,waiting_req_count,kv_cache_usage_perc,ttft_avg,itl_avg,e2e_avg,ttft_s,tpot_s_per_token,latency_s,d_tokens,pattern_type,arrival_rate,model_hf,carrot_predicted_quality,carrot_predicted_cost,carrot_predicted_length,predicted_ttft,predicted_tpot,prompt_source_id,actual_quality_score,model_id_int,umr_quality_score,umr_cost_score,irt_quality_score,irt_cost_score
244,10,llama3-8b,1,18.0,0.0,0.4945986371946153,0.0,0.0500989978512128,0.0,0.1052606105804443,0.0919408891715255,4.794245958328247,51,poisson,18.0,Llama-3.1-8B-Instruct,0.6705246107298183,9.280488360373676e-05,928,0.1065234765410423,0.058473527431488,unified_chip2/27489,0.7,2,0.4285714285714286,3e-08,0.7469244003295898,3e-08
244,10,qwen3b,1,10.0,0.0,0.4726786396637371,0.0,0.0312899618663571,0.0,0.0749564170837402,0.0523107627342487,3.108980655670166,58,poisson,18.0,Qwen2.5-3B-Instruct,0.8216765135266137,3.1830272582338495e-05,318,0.0735610127449035,0.0360637865960598,unified_chip2/27489,,3,0.6043956043956044,5e-08,0.7744772434234619,5.0000000000000004e-08
244,10,mistral7b,1,18.0,31.0,0.951089373054691,0.0,0.0430862921724716,59.25604605674744,64.15481328964233,0.063452350616455,80.0179009437561,250,poisson,18.0,Mistral-7B-Instruct-v0.3,0.7794091415523638,1.6387911564798696e-05,163,41.52677154541016,0.063280388712883,unified_chip2/27489,0.9,4,0.7142857142857143,2.0000000000000002e-07,0.8592833280563354,2.0000000000000002e-07
245,6851,qwen14b,0,15.0,38.0,0.8639950166112957,0.0,0.0610429272055625,0.0,49.15769982337952,0.1421057358384132,71.89461755752563,160,poisson,18.0,Qwen2.5-14B-Instruct,0.8562083313409828,7.051289275901028e-05,705,41.05149841308594,0.0863183364272117,unified_chip2/49300,0.9,0,0.8787878787878788,2.2e-07,0.9077678918838501,2.2e-07
245,6851,phi3-mini,0,3.0,0.0,0.1828703703703703,0.0,0.0191026157497063,0.3526666164398193,0.546654462814331,0.0238748338487413,2.69538950920105,90,poisson,18.0,Phi-3-mini-128k-instruct,0.6173905100224683,9.919895687421382e-05,991,0.8576844930648804,0.0300450809299945,unified_chip2/49300,1.0,1,0.6666666666666666,1.0000000000000001e-07,0.7793136835098267,1.0000000000000001e-07
245,6851,llama3-8b,1,23.0,2.0,0.8690377264417484,0.0,0.3306037920216719,0.0,6.208296298980713,0.0981988361903599,13.082214832305908,70,poisson,18.0,Llama-3.1-8B-Instruct,0.6518295564179846,9.826531590656944e-05,982,2.2728216648101807,0.0716728866100311,unified_chip2/49300,0.9,2,0.8181818181818182,3e-08,0.7563025951385498,3e-08
245,6851,qwen3b,1,6.0,0.0,0.0954018596357152,0.0,0.027091909199953,0.0,0.538219690322876,0.0305350842299284,18.67605972290039,594,poisson,18.0,Qwen2.5-3B-Instruct,0.7180019307740291,2.6652489732924903e-05,266,0.7572414875030518,0.0332187116146087,unified_chip2/49300,0.9,3,0.8181818181818182,5e-08,0.8518275022506714,5.0000000000000004e-08
245,6851,mistral7b,1,13.0,10.0,0.6805246776345042,0.0,0.0,0.0,32.406100273132324,0.064912402268612,40.97453737258911,132,poisson,18.0,Mistral-7B-Instruct-v0.3,0.7664913617039962,3.523746882712583e-05,352,20.26935386657715,0.0702309608459472,unified_chip2/49300,0.9,4,0.9393939393939394,2.0000000000000002e-07,0.8965614438056946,2.0000000000000002e-07
246,15,qwen14b,0,19.0,39.0,0.8862126245847176,0.0,0.0543492997863463,0.0,35.237911224365234,0.1106465854783998,50.396493434906006,137,poisson,18.0,Qwen2.5-14B-Instruct,0.699720304830695,6.159445560439723e-05,615,40.91487503051758,0.0843515694141388,itwgpt4/14841,0.7,0,0.6931818181818182,2.2e-07,0.7927555441856384,2.2e-07
246,15,phi3-mini,0,8.0,0.0,0.8514660493827161,0.0,0.0358577407896518,0.0,0.057016372680664,0.0454932596866141,22.030260801315308,483,poisson,18.0,Phi-3-mini-128k-instruct,0.6042415973104892,5.133348707132098e-05,513,0.281957745552063,0.0369428992271423,itwgpt4/14841,1.0,1,0.4318181818181819,1.0000000000000001e-07,0.6168524026870728,1.0000000000000001e-07
246,15,llama3-8b,1,1.0,0.0,0.0450390560079774,0.4930696487426758,0.0,0.0,1.9483067989349363,0.2796729299757216,14.533588647842407,45,poisson,18.0,Llama-3.1-8B-Instruct,0.3119355668821362,0.0001003062031172,1003,0.3228044211864471,0.0575196854770183,itwgpt4/14841,1.0,2,0.4090909090909091,3e-08,0.4840351641178131,3e-08
246,15,qwen3b,1,7.0,0.0,0.2262132212457012,0.0,0.0252969272257316,6.9917614459991455,0.0474100112915039,0.0286742426314443,3.0868797302246094,106,poisson,18.0,Qwen2.5-3B-Instruct,0.6513131610462816,1.2488192816330027e-05,124,0.0710459128022193,0.0321302749216556,itwgpt4/14841,0.9,3,0.6704545454545454,5e-08,0.7167845368385315,5.0000000000000004e-08
246,15,mistral7b,1,18.0,43.0,0.7830146731880836,0.0,0.0,0.0,61.93046236038208,0.0628565112749735,69.4732437133789,120,poisson,18.0,Mistral-7B-Instruct-v0.3,0.6104200065648963,2.888491498786884e-05,288,52.33749771118164,0.0618423074483871,itwgpt4/14841,0.9,4,0.75,2.0000000000000002e-07,0.6769332885742188,2.0000000000000002e-07
247,14,qwen14b,0,25.0,36.0,0.9279485049833888,51.65753881136576,1.3193717878311872,94.0044128894806,32.60889720916748,0.1002637143630708,60.58247351646423,279,poisson,18.0,Qwen2.5-14B-Instruct,0.9715693893276672,6.729465103648152e-05,672,46.94546127319336,0.0701619386672973,unified_chip2/81570,0.3,0,0.945945945945946,2.2e-07,0.9525810480117798,2.2e-07
247,14,phi3-mini,0,8.0,0.0,0.4382716049382715,0.0,0.0274963569827377,0.0,0.0492832660675048,0.0201576700065341,15.93352723121643,788,poisson,18.0,Phi-3-mini-128k-instruct,0.772571129965512,0.0001114899711502,1114,0.063900277018547,0.0304981600493192,unified_chip2/81570,0.7,1,0.6081081081081081,1.0000000000000001e-07,0.6969616413116455,1.0000000000000001e-07
247,14,llama3-8b,1,14.0,0.0,0.7661625394714975,0.0,0.0,0.0,4.719135999679565,0.059523235528897,32.57601022720337,468,poisson,18.0,Llama-3.1-8B-Instruct,1.0083555930719237,9.78465966763561e-05,978,0.4401004612445831,0.0627262517809867,unified_chip2/81570,0.9,2,0.8378378378378378,3e-08,0.9146453738212585,3e-08
247,14,qwen3b,1,7.0,0.0,0.1899121131066106,0.0,0.0285531878836599,8.593814373016357,0.0678002834320068,0.0267604582057976,8.684667825698853,322,poisson,18.0,Qwen2.5-3B-Instruct,0.9189416016338804,3.8447958473848994e-05,384,0.0692309290170669,0.0315196812152862,unified_chip2/81570,0.7,3,0.8243243243243243,5e-08,0.900432288646698,5.0000000000000004e-08
247,14,mistral7b,1,16.0,33.0,0.7954646509559804,0.0,0.0418557105585932,40.553014278411865,46.20858001708984,0.0779363595206162,64.2898154258728,232,poisson,18.0,Mistral-7B-Instruct-v0.3,1.0179772625078125,4.209031354748135e-05,420,38.91373062133789,0.0651761963963508,unified_chip2/81570,1.0,4,0.945945945945946,2.0000000000000002e-07,0.9765169620513916,2.0000000000000002e-07
248,10,qwen14b,0,18.0,0.0,0.8747923588039868,0.1142604351043701,0.0570392031906121,4.863775968551636,0.3046889305114746,0.085340241662862,23.943935871124268,277,poisson,18.0,Qwen2.5-14B-Instruct,0.7918728872808475,8.800135017349265e-05,880,0.2804779410362243,0.0755404308438301,unified_chip2/72497,0.9,0,0.945945945945946,2.2e-07,0.9422645568847656,2.2e-07
248,10,phi3-mini,0,11.0,10.0,0.8719135802469136,0.0,0.0374363571819331,0.0,10.981162548065186,0.0471727749397014,24.661267280578613,290,poisson,18.0,Phi-3-mini-128k-instruct,0.5114086891543275,0.0001161440249822,1161,15.52373504638672,0.0482899919152259,unified_chip2/72497,0.9,1,0.6081081081081081,1.0000000000000001e-07,0.793764054775238,1.0000000000000001e-07
248,10,llama3-8b,1,17.0,0.0,0.378095396376932,0.0,0.0427933891769498,0.0,0.0843942165374755,0.0479252380359907,16.426900386810303,341,poisson,18.0,Llama-3.1-8B-Instruct,0.7710002119966708,9.9031446412175e-05,990,0.112677976489067,0.0570361800491809,unified_chip2/72497,0.9,2,0.8378378378378378,3e-08,0.8343855738639832,3e-08
248,10,qwen3b,1,8.0,0.0,0.0098076678130174,0.0270357131958007,0.0256682935242469,0.0,0.0509729385375976,0.0314451888815997,9.232968091964722,292,poisson,18.0,Qwen2.5-3B-Instruct,0.8260354444295257,6.445379255626756e-05,644,0.085409291088581,0.0295408349484205,unified_chip2/72497,0.9,3,0.8243243243243243,5e-08,0.897432804107666,5.0000000000000004e-08
248,10,mistral7b,1,17.0,4.0,0.8179190751445087,0.0,0.0408085770905017,0.0,8.729600667953491,0.0478206715255818,17.767707586288452,189,poisson,18.0,Mistral-7B-Instruct-v0.3,0.7992204295895138,6.003365017190606e-05,600,2.242082357406616,0.0571106374263763,unified_chip2/72497,0.9,4,0.945945945945946,2.0000000000000002e-07,0.9445632696151733,2.0000000000000002e-07
249,5348,qwen14b,0,25.0,23.0,0.901578073089701,31.814757442474367,1.0789291393011808,0.0,55.78157925605774,0.1196591094845817,95.9870400428772,336,poisson,18.0,Qwen2.5-14B-Instruct,0.7368364334484162,5.708880923828865e-05,570,40.176368713378906,0.0721841603517532,itwgpt4/43037,0.4,0,0.6931818181818182,2.2e-07,0.7475292086601257,2.2e-07
249,5348,phi3-mini,0,13.0,1.0,0.9479166666666666,0.0,0.0388607879479726,0.0,7.516916513442993,0.0498052154999434,30.726146936416622,466,poisson,18.0,Phi-3-mini-128k-instruct,0.5474449400639674,5.513086680928434e-05,551,3.530275821685791,0.0426439233124256,itwgpt4/43037,0.2,1,0.4318181818181819,1.0000000000000001e-07,0.5774760842323303,1.0000000000000001e-07
249,5348,llama3-8b,1,24.0,0.0,0.885158716968589,0.8767726421356201,0.8248562905937433,0.0,2.789597511291504,0.0755774135788974,24.48031520843506,287,poisson,18.0,Llama-3.1-8B-Instruct,0.4298975438013346,9.7154637519661e-05,971,2.605884075164795,0.0733038783073425,itwgpt4/43037,0.1,2,0.4090909090909091,3e-08,0.47303998470306396,3e-08
249,5348,qwen3b,1,5.0,0.0,0.0327346834798114,0.1836061477661132,0.0425448187459737,0.0,0.4423098564147949,0.0272287239462642,8.474783420562744,295,poisson,18.0,Qwen2.5-3B-Instruct,0.7212047111213965,3.417460289753852e-05,341,0.5410550236701965,0.0323531106114387,itwgpt4/43037,0.2,3,0.6704545454545454,5e-08,0.6918013095855713,5.0000000000000004e-08
249,5348,mistral7b,1,12.0,37.0,0.8417074255224544,0.0,0.0399626272006167,0.0,41.20405626296997,0.0439214930814855,44.93738317489624,85,poisson,18.0,Mistral-7B-Instruct-v0.3,0.5205742680524671,4.332028631584159e-05,433,45.63422775268555,0.0648582205176353,itwgpt4/43037,0.3,4,0.75,2.0000000000000002e-07,0.6874014139175415,2.0000000000000002e-07
250,8,qwen14b,0,24.0,5.0,0.714078073089701,0.0,0.0,0.0,21.82960844039917,0.0547729498810238,25.77326083183289,72,poisson,18.0,Qwen2.5-14B-Instruct,0.8928875550532687,7.607840906848953e-05,760,5.280793190002441,0.0877431109547615,itwgpt4/41506,0.9,0,0.6931818181818182,2.2e-07,0.861406147480011,2.2e-07
250,8,phi3-mini,0,6.0,0.0,0.099537037037037,0.0,0.0176711097163589,27.98178720474243,0.0429306030273437,0.0511544705492205,23.164751291275024,452,poisson,18.0,Phi-3-mini-128k-instruct,0.5424536101298432,8.025216917934956e-05,802,0.0507693625986576,0.0263750087469816,itwgpt4/41506,1.0,1,0.4318181818181819,1.0000000000000001e-07,0.6675576567649841,1.0000000000000001e-07
250,8,llama3-8b,1,14.0,0.0,0.5301645338208409,0.0,0.0415964538697153,0.0,0.0938832759857177,0.04372315566633,7.920328140258789,179,poisson,18.0,Llama-3.1-8B-Instruct,0.7258906990293151,9.774950073942912e-05,977,0.1308986246585846,0.0585721842944622,itwgpt4/41506,0.6,2,0.4090909090909091,3e-08,0.6340674161911011,3e-08
250,8,qwen3b,1,8.0,0.0,0.0300598649853521,0.0,0.0262162320029277,0.0,0.0462019443511962,0.0268150353040851,3.317636251449585,122,poisson,18.0,Qwen2.5-3B-Instruct,0.9177927747176928,2.0063456262590817e-05,200,0.0823464691638946,0.0296740587800741,itwgpt4/41506,0.9,3,0.6704545454545454,5e-08,0.8077632188796997,5.0000000000000004e-08
250,8,mistral7b,1,25.0,0.0,0.7392174299688751,0.0,0.9606305882334708,6.950069427490234,0.6990137100219727,0.0425422949913921,15.546274662017822,349,poisson,18.0,Mistral-7B-Instruct-v0.3,1.052906983495689,1.2433080858876018e-05,124,1.3749825954437256,0.0496799871325492,itwgpt4/41506,1.0,4,0.75,2.0000000000000002e-07,0.8406173586845398,2.0000000000000002e-07
251,6901,qwen14b,0,36.0,1.0,0.962624584717608,0.0,0.0621569419692679,8.205483198165894,3.930983066558838,0.100044529662173,39.04661297798157,351,poisson,18.0,Qwen2.5-14B-Instruct,0.8724582308157974,7.323254277465405e-05,732,4.678356170654297,0.0900948047637939,unified_chip2/35754,0.9,0,0.7534246575342466,2.2e-07,0.8966688513755798,2.2e-07
251,6901,phi3-mini,0,10.0,0.0,0.1851851851851852,0.0,0.0204465505023852,29.56879186630249,0.6137053966522217,0.0274268090724945,1.2719488143920898,24,poisson,18.0,Phi-3-mini-128k-instruct,0.6942047029630234,6.647670791691827e-05,664,0.8827707171440125,0.0313087962567806,unified_chip2/35754,0.9,1,0.410958904109589,1.0000000000000001e-07,0.7649873495101929,1.0000000000000001e-07
251,6901,llama3-8b,1,13.0,0.0,0.3222536147581851,0.0,0.0489306700016771,0.0,0.1158845424652099,0.0770672690222291,72.63618469238281,941,poisson,18.0,Llama-3.1-8B-Instruct,0.7082530800661515,9.735419344267096e-05,973,1.389760971069336,0.0634780824184417,unified_chip2/35754,0.8,2,0.3972602739726028,3e-08,0.7094074487686157,3e-08
251,6901,qwen3b,1,8.0,0.0,0.476754553560056,0.0,0.030166166072542,0.0,0.9322662353515624,0.041194123410164,20.293504238128666,470,poisson,18.0,Qwen2.5-3B-Instruct,0.7531690378863158,3.061939951694909e-05,306,0.7881436347961426,0.0365241058170795,unified_chip2/35754,0.8,3,0.4383561643835616,5e-08,0.8369371294975281,5.0000000000000004e-08
251,6901,mistral7b,1,15.0,34.0,0.899955535793686,0.0,0.0422984664328396,0.0,56.801522731781006,0.0679427693930448,121.890695810318,958,poisson,18.0,Mistral-7B-Instruct-v0.3,0.9334854111442132,3.365406414440117e-05,336,45.11112976074219,0.0636970847845077,unified_chip2/35754,0.9,4,0.5753424657534246,2.0000000000000002e-07,0.861988365650177,2.0000000000000002e-07
252,5,qwen14b,0,15.0,30.0,0.9470514950166112,0.0,0.0580879279101888,0.0,41.37644934654236,0.1214607418799886,65.18275475502014,196,poisson,18.0,Qwen2.5-14B-Instruct,0.8421273976587424,7.863825666143207e-05,786,33.0516471862793,0.0826901495456695,unified_chip2/18945,0.9,0,0.7534246575342466,2.2e-07,0.8363555073738098,2.2e-07
252,5,phi3-mini,0,11.0,0.0,0.9128086419753086,0.5163177251815796,0.0570801605160037,0.0,0.0558104515075683,0.0372501214345296,2.2908177375793457,60,poisson,18.0,Phi-3-mini-128k-instruct,0.7126920024721175,6.67736118182066e-05,667,0.3020581901073456,0.0384753905236721,unified_chip2/18945,0.8,1,0.410958904109589,1.0000000000000001e-07,0.7024075984954834,1.0000000000000001e-07
252,5,llama3-8b,1,5.0,0.0,0.2492936679408343,0.0,0.0394534152001142,0.0,0.724015474319458,0.0382570266723632,2.636866807937622,50,poisson,18.0,Llama-3.1-8B-Instruct,0.5686490007868944,0.0001042119523422,1042,0.1565879881381988,0.0557862929999828,unified_chip2/18945,0.5,2,0.3972602739726028,3e-08,0.6919375061988831,3e-08
252,5,qwen3b,1,10.0,0.0,0.4241497898356897,0.0,0.0268471082034584,18.8428795337677,0.069437026977539,0.0273351990987384,3.513672113418579,126,poisson,18.0,Qwen2.5-3B-Instruct,0.7953905513461075,1.2363035894659344e-05,123,0.0732632875442504,0.0353928655385971,unified_chip2/18945,0.6,3,0.4383561643835616,5e-08,0.7546570301055908,5.0000000000000004e-08
252,5,mistral7b,1,11.0,46.0,0.8016896398399289,0.0,0.0413520770167471,90.55448627471924,52.08259558677673,0.0564911809710948,66.93977618217468,263,poisson,18.0,Mistral-7B-Instruct-v0.3,0.8811225804952421,2.8943299662302683e-05,289,51.55187225341797,0.0644188895821571,unified_chip2/18945,0.5,4,0.5753424657534246,2.0000000000000002e-07,0.8441190123558044,2.0000000000000002e-07
253,18,qwen14b,0,10.0,19.0,0.9570182724252492,0.0,0.0555003297825654,0.0,27.67298674583435,0.0660342295964559,33.61606740951538,90,poisson,18.0,Qwen2.5-14B-Instruct,0.7266590901437857,8.066127619324752e-05,806,25.16299629211425,0.0867632180452346,dolly_15k/open_qa/2917,1.0,0,0.7391304347826086,2.2e-07,0.7125820517539978,2.2e-07
253,18,phi3-mini,0,2.0,0.0,0.0424382716049382,0.0,0.01519108482677,0.0,0.0360636711120605,0.019692608105239,1.867476224899292,93,poisson,18.0,Phi-3-mini-128k-instruct,0.3424117630746525,8.619826543683332e-05,861,0.054496094584465,0.0256700329482555,dolly_15k/open_qa/2917,0.4,1,0.4021739130434782,1.0000000000000001e-07,0.3254298269748688,1.0000000000000001e-07
253,18,llama3-8b,1,23.0,5.0,0.85457869370118,0.0,0.0528517629951238,43.918893456459045,4.383031606674194,0.0576407632965972,8.360244274139404,69,poisson,18.0,Llama-3.1-8B-Instruct,0.5325044740872845,9.822902763265706e-05,982,2.879953622817993,0.0727485567331314,dolly_15k/open_qa/2917,0.9,2,0.4347826086956521,3e-08,0.49467718601226807,3e-08
253,18,qwen3b,1,11.0,0.0,0.5380206343141001,0.0,0.0338310366496443,2.498595952987671,0.0531868934631347,0.0403324961662292,1.5051567554473877,36,poisson,18.0,Qwen2.5-3B-Instruct,0.6208602561900735,2.386338198460765e-05,238,0.078604869544506,0.0372376181185245,dolly_15k/open_qa/2917,0.6,3,0.5869565217391305,5e-08,0.5541614294052124,5.0000000000000004e-08
253,18,mistral7b,1,16.0,29.0,0.981769675411294,0.0,0.0443080896511673,0.0,47.171504735946655,0.0680377933214295,57.98951387405396,159,poisson,18.0,Mistral-7B-Instruct-v0.3,0.683893923321639,3.7921560848761e-05,379,40.5981674194336,0.062961608171463,dolly_15k/open_qa/2917,0.7,4,0.6304347826086957,2.0000000000000002e-07,0.7032950520515442,2.0000000000000002e-07
254,7442,qwen14b,0,21.0,15.0,0.9352159468438538,0.0,0.0608296027935263,55.94726705551148,35.55835556983948,0.1109231264694877,48.314515113830566,115,poisson,18.0,Qwen2.5-14B-Instruct,0.7941525974438053,8.31958919512672e-05,831,26.072980880737305,0.0935592204332351,unified_chip2/80377,0.9,0,0.8461538461538461,2.2e-07,0.9117401838302612,2.2e-07
254,7442,phi3-mini,0,12.0,3.0,0.9344135802469136,0.0,0.0403675760608166,0.0,9.991360187530518,0.0536684623131385,12.78212022781372,52,poisson,18.0,Phi-3-mini-128k-instruct,0.6916819139700031,8.779132710601687e-05,877,7.484744548797607,0.046730637550354,unified_chip2/80377,0.9,1,0.5192307692307693,1.0000000000000001e-07,0.7909324765205383,1.0000000000000001e-07
254,7442,llama3-8b,1,23.0,5.0,0.9491440917400698,0.0,0.0528968575277498,0.0,5.656738042831421,0.0897659239945588,10.504097938537598,54,poisson,18.0,Llama-3.1-8B-Instruct,0.5780844279360815,9.749564906114945e-05,974,9.698893547058104,0.0775198563933372,unified_chip2/80377,0.9,2,0.7115384615384616,3e-08,0.6811545491218567,3e-08
254,7442,qwen3b,1,4.0,0.0,0.2367851229142784,0.0,0.0260953522072388,0.0,0.6591863632202148,0.0302365970001546,14.840150356292725,469,poisson,18.0,Qwen2.5-3B-Instruct,0.7241710591158621,6.569051622899988e-05,656,0.8265111446380615,0.0341945514082908,unified_chip2/80377,1.0,3,0.75,5e-08,0.8537472486495972,5.0000000000000004e-08
254,7442,mistral7b,1,8.0,40.0,0.8648288128056913,0.0,0.0434048252575325,84.62620067596436,68.76920104026794,0.0665929685129183,97.270991563797,428,poisson,18.0,Mistral-7B-Instruct-v0.3,0.8758115847850828,3.426458060728347e-05,342,50.29524612426758,0.0620295442640781,unified_chip2/80377,0.9,4,0.8846153846153846,2.0000000000000002e-07,0.8710889220237732,2.0000000000000002e-07
255,3075,qwen14b,0,42.0,0.0,0.7967192691029901,0.0,0.0645168876896302,21.294536113739014,0.7115700244903564,0.0815301274887903,43.27029657363892,522,poisson,18.0,Qwen2.5-14B-Instruct,0.3574603556701248,9.72361786512336e-05,972,1.3037079572677612,0.0959412604570388,gov_report-f2959e5d7c9617dc799cbdeb28146597113a2c0221903cf3,0.1,0,0.2444444444444444,2.2e-07,0.41633594036102295,2.2e-07
255,3075,phi3-mini,0,10.0,0.0,0.3587962962962963,0.0,0.0241013838759353,4.084914207458496,0.2345321178436279,0.0361883676257626,17.02593469619751,464,poisson,18.0,Phi-3-mini-128k-instruct,0.364730728400354,9.978998998854876e-05,997,0.2737309634685516,0.0308639016002416,gov_report-f2959e5d7c9617dc799cbdeb28146597113a2c0221903cf3,0.1,1,0.0444444444444444,1.0000000000000001e-07,0.1608307957649231,1.0000000000000001e-07
255,3075,llama3-8b,1,21.0,0.0,0.4070134618580688,0.0,0.0409044025000184,0.0,0.4733455181121826,0.0708493032763081,40.007256746292114,558,poisson,18.0,Llama-3.1-8B-Instruct,0.233120864753572,0.000104631792411,1046,0.4827330112457275,0.0620665401220321,gov_report-f2959e5d7c9617dc799cbdeb28146597113a2c0221903cf3,0.2,2,0.0666666666666666,3e-08,0.22915403544902802,3e-08
255,3075,qwen3b,1,10.0,0.0,0.2718125079607693,0.0468230247497558,0.0269746293538603,0.0,0.2550921440124511,0.0346144941320249,27.462084531784058,786,poisson,18.0,Qwen2.5-3B-Instruct,0.2220397228867043,9.98083236014286e-05,998,0.2679884135723114,0.0341958291828632,gov_report-f2959e5d7c9617dc799cbdeb28146597113a2c0221903cf3,0.1,3,0.0888888888888889,5e-08,0.21152999997138977,5.0000000000000004e-08
255,3075,mistral7b,1,30.0,28.0,0.9888839484215208,0.0,0.0464678829801934,0.0,72.08956575393677,0.0560441466450328,90.5280900001526,329,poisson,18.0,Mistral-7B-Instruct-v0.3,0.1978365184841799,8.64810348574219e-05,864,40.65131378173828,0.0641707181930542,gov_report-f2959e5d7c9617dc799cbdeb28146597113a2c0221903cf3,0.0,4,0.1111111111111111,2.0000000000000002e-07,0.2321905940771103,2.0000000000000002e-07
256,13,qwen14b,0,13.0,0.0,0.393687707641196,0.0907363891601562,0.044221767310605,8.053775072097778,0.0785496234893798,0.0792853852449837,9.43422508239746,118,poisson,18.0,Qwen2.5-14B-Instruct,0.6529659506423813,5.858299812060616e-05,585,0.1445441842079162,0.0710947960615158,itwgpt4/3667,0.9,0,0.6931818181818182,2.2e-07,0.8991216421127319,2.2e-07
256,13,phi3-mini,0,11.0,4.0,0.9359567901234568,0.0,0.0445623703833137,0.0,12.501383066177368,0.044644276301066,13.17104721069336,15,poisson,18.0,Phi-3-mini-128k-instruct,0.5167984924256009,7.0911344722545e-05,709,3.2142932415008545,0.042253628373146,itwgpt4/3667,0.3,1,0.4318181818181819,1.0000000000000001e-07,0.7325078845024109,1.0000000000000001e-07
256,13,llama3-8b,1,14.0,0.0,0.5117168023932193,0.0,0.0515527472406336,22.64836049079895,0.068845510482788,0.0519550005594889,0.8481705188751221,15,poisson,18.0,Llama-3.1-8B-Instruct,0.4975019865615265,9.65706280871027e-05,965,0.1112414896488189,0.0580680258572101,itwgpt4/3667,0.2,2,0.4090909090909091,3e-08,0.6944491863250732,3e-08
256,13,qwen3b,1,9.0,0.0,0.2296522735957202,0.0,0.0265268549609642,6.390074372291565,0.0598769187927246,0.0265360304287501,0.8028857707977295,28,poisson,18.0,Qwen2.5-3B-Instruct,0.8233366494434248,1.965140432757264e-05,196,0.0695662945508956,0.0323317982256412,itwgpt4/3667,0.9,3,0.6704545454545454,5e-08,0.8570692539215088,5.0000000000000004e-08
256,13,mistral7b,1,19.0,29.0,0.7883503779457537,0.0,0.0438913418911397,0.0,66.16850590705872,0.065547227859497,67.02061986923218,13,poisson,18.0,Mistral-7B-Instruct-v0.3,0.7780239295417606,2.308328012090996e-05,230,35.320045471191406,0.0670649781823158,itwgpt4/3667,0.9,4,0.75,2.0000000000000002e-07,0.8831605911254883,2.0000000000000002e-07
257,11,qwen14b,0,22.0,7.0,0.8845514950166113,0.0,0.0602341474671112,59.17984127998352,2.876669645309448,0.0791137065728062,31.2784903049469,359,poisson,18.0,Qwen2.5-14B-Instruct,0.4282741674758132,0.0001079272095429,1079,7.451704978942871,0.0879260152578353,gov_report-81d4538e2ed46409ef2da09c7229d82d94dec1b4487d3481,0.9,0,0.2444444444444444,2.2e-07,0.33015599846839905,2.2e-07
257,11,phi3-mini,0,6.0,0.0,0.2542438271604939,0.251619815826416,0.0448400795142701,0.0,0.0375754833221435,0.0382586429859029,20.0085871219635,522,poisson,18.0,Phi-3-mini-128k-instruct,0.2766640281001903,9.871191561290988e-05,987,0.0396583899855613,0.0277896579355001,gov_report-81d4538e2ed46409ef2da09c7229d82d94dec1b4487d3481,0.2,1,0.0444444444444444,1.0000000000000001e-07,0.12764693796634674,1.0000000000000001e-07
257,11,llama3-8b,1,14.0,0.0,0.44523849094233,0.0,0.0,0.0,0.0816831588745117,0.0455973748680499,19.09578847885132,417,poisson,18.0,Llama-3.1-8B-Instruct,0.3469218785240484,0.0001023654028691,1023,0.2330563813447952,0.0588100254535675,gov_report-81d4538e2ed46409ef2da09c7229d82d94dec1b4487d3481,0.1,2,0.0666666666666666,3e-08,0.13442057371139526,3e-08
257,11,qwen3b,1,10.0,0.0,0.4182906636097312,0.0,0.0335397817194461,0.0,0.0578832626342773,0.0335856639465259,14.26461911201477,423,poisson,18.0,Qwen2.5-3B-Instruct,0.2300791513948537,0.0001015939415095,1015,0.0673309415578842,0.0351062379777431,gov_report-81d4538e2ed46409ef2da09c7229d82d94dec1b4487d3481,0.3,3,0.0888888888888889,5e-08,0.1551578789949417,5.0000000000000004e-08
257,11,mistral7b,1,15.0,48.0,0.9777678968430412,0.0,0.0650685913860797,0.0,65.55431294441223,0.0574056901237517,95.52008318901062,522,poisson,18.0,Mistral-7B-Instruct-v0.3,0.3188307024596705,6.458843508161803e-05,645,59.91383743286133,0.0652463659644126,gov_report-81d4538e2ed46409ef2da09c7229d82d94dec1b4487d3481,0.0,4,0.1111111111111111,2.0000000000000002e-07,0.11893967539072037,2.0000000000000002e-07
258,817,qwen14b,0,18.0,0.0,0.8747923588039868,0.1142604351043701,0.0570392031906121,4.863775968551636,0.3269307613372803,0.0571110778384738,2.8969292640686035,45,poisson,18.0,Qwen2.5-14B-Instruct,0.9076871116612945,6.793630751948566e-05,679,0.4008749425411224,0.0761146619915962,unified_chip2/42452,0.9,0,0.9315068493150684,2.2e-07,0.897986114025116,2.2e-07
258,817,phi3-mini,0,5.0,0.0,0.0104166666666666,0.0241138935089111,0.0142158955801278,7.84268856048584,0.1188068389892578,0.0191887043140552,0.63690185546875,27,poisson,18.0,Phi-3-mini-128k-instruct,0.5550180807089942,9.233720413702428e-05,923,0.0886037051677703,0.025857787579298,unified_chip2/42452,0.3,1,0.4794520547945204,1.0000000000000001e-07,0.7384284138679504,1.0000000000000001e-07
